dataset,model,frequency_hz,z_real_ohm,z_imag_ohm,z_fit_real_ohm,z_fit_imag_ohm,res_real_ohm,res_imag_ohm,point_index,original_row,scan_index,source_file,used_in_fit
Cell_1_GEIS_SOC100_scan1,two_cpe_w,1000.3202,0.18163735,-0.16002068,0.044603527677429596,-0.11527496710465023,0.13703382232257041,-0.044745712895349773,20,20,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,794.23785,0.18773687,-0.19313195,0.045433853557529956,-0.14517269411549535,0.14230301644247004,-0.04795925588450464,21,21,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,631.00964,0.19301988,-0.23754524,0.046746180988651735,-0.18270003046322955,0.14627369901134826,-0.05484520953677044,22,22,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,501.44418,0.20125107,-0.2891224,0.04882188211323562,-0.22985590860693406,0.15242918788676438,-0.059266491393065945,23,23,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,398.08914,0.20797351,-0.35716197,0.052124551356815034,-0.2894306998708877,0.15584895864318496,-0.06773127012911229,24,24,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,316.31589,0.22031942,-0.43950924,0.05733504484002933,-0.3640507108620533,0.16298437515997066,-0.0754585291379467,25,25,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,251.04433,0.23539636,-0.54566908,0.06562852599851401,-0.4582969394759571,0.16976783400148598,-0.08737214052404291,26,26,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,199.55299,0.25129747,-0.67441529,0.07865444653625876,-0.5757486645313571,0.17264302346374127,-0.09866662546864291,27,27,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,158.42841,0.27890092,-0.83676392,0.09933244798230528,-0.7235925203937883,0.1795684720176947,-0.1131713996062117,28,28,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,125.84567,0.31443036,-1.0429168,0.13185773475954077,-0.9077539002897974,0.18257262524045925,-0.13516289971020257,29,29,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,100.03201,0.36917639,-1.2905344,0.18275418161896323,-1.1357349369450005,0.1864222083810368,-0.1547994630549996,30,30,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,79.415512,0.44962808,-1.5964146,0.26270023571949663,-1.418172628011025,0.18692784428050335,-0.17824197198897496,31,31,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,63.082298,0.56433535,-1.9713234,0.3863714480328361,-1.761211424427809,0.17796390196716394,-0.21011197557219097,32,32,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,50.144421,0.73576897,-2.417239,0.5749269293584597,-2.1692989920111154,0.16084204064154028,-0.2479400079888845,33,33,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,39.808914,0.98831642,-2.944468,0.8596122068405004,-2.644405005511969,0.12870421315949954,-0.3000629944880311,34,34,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,31.629555,1.3493861,-3.5478995,1.2736451375944169,-3.1669735856716033,0.07574096240558315,-0.38092591432839695,35,35,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,25.104433,1.880208,-4.1996684,1.8561270290498615,-3.7042753083972952,0.024080970950138614,-0.49539309160270495,36,36,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,19.955299,2.610106,-4.8447452,2.6209211525646507,-4.187929874189169,-0.01081515256465071,-0.6568153258108316,37,37,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,15.857577,3.5708456,-5.3677635,3.5590188814254815,-4.541295116286962,0.011826718574518669,-0.8264683837130375,38,38,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,12.600809,4.712913,-5.6473818,4.60825301705924,-4.689164777603207,0.10465998294076062,-0.9582170223967932,39,39,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,10.003201,5.9089704,-5.6223569,5.67255829872131,-4.596021261961891,0.23641210127868995,-1.026335638038109,40,40,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,7.9395323,7.0032434,-5.2879295,6.642871137323928,-4.284959623389501,0.3603722626760719,-1.002969876610499,41,41,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,6.3105812,7.89605,-4.7737436,7.442402180159611,-3.8301186307786534,0.4536478198403886,-0.943624969221347,42,42,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,5.0080128,8.5641832,-4.1734715,8.059191400582199,-3.308971385986218,0.5049917994178017,-0.8645001140137816,43,43,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,3.9778516,9.045434,-3.5917385,8.501910195065816,-2.794732757960732,0.5435238049341837,-0.7970057420392678,44,44,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,3.1629555,9.3503199,-3.0610459,8.806142341601703,-2.329739494647831,0.5441775583982977,-0.7313064053521687,45,45,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,2.5136747,9.5426893,-2.6164281,9.010425532846318,-1.930271023588012,0.5322637671536814,-0.6861570764119878,46,46,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,1.99553,9.6551285,-2.2624342,9.144929290374703,-1.6010653700327813,0.5101992096252967,-0.6613688299672187,47,47,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,1.5853286,9.6964312,-1.9944983,9.231575253132014,-1.3419850217846403,0.4648559468679849,-0.6525132782153598,48,48,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,1.2596742,9.6730146,-1.7908397,9.287080503883185,-1.1460559516521165,0.38593409611681473,-0.6447837483478835,49,49,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,1.0000639,9.6063843,-1.6623962,9.322574460906036,-1.0063037873405085,0.28380983909396384,-0.6560924126594916,50,50,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.79363066,9.4892473,-1.5844244,9.345117926988179,-0.9180975730231811,0.14412937301182183,-0.666326826976819,51,51,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.63090527,9.2985516,-1.5439429,9.359286826711354,-0.8782113257647407,-0.060735226711354784,-0.6657315742352593,52,52,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.50154078,9.0930462,-1.5377941,9.368263580325884,-0.8842225630871225,-0.27521738032588416,-0.6535715369128774,53,53,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.39774463,8.8802042,-1.5656296,9.373992206810463,-0.9375272790469233,-0.49378800681046364,-0.6281023209530767,54,54,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.3161931,8.6605501,-1.5940239,9.377569029232218,-1.039964652669773,-0.7170189292322178,-0.554059247330227,55,55,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.25122195,8.4181032,-1.6218363,9.37983522980091,-1.197784862938675,-0.9617320298009115,-0.4240514370613251,56,56,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.19933917,8.1653471,-1.6397592,9.381272791579324,-1.4206890198002868,-1.215925691579324,-0.21907018019971325,57,57,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.15860692,7.9231367,-1.660681,9.382169631657458,-1.7158762577148212,-1.4590329316574584,0.055195257714821144,58,58,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.12593903,7.6573443,-1.6885889,9.38274150901188,-2.105021140923661,-1.7253972090118808,0.41643224092366093,59,59,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan1,two_cpe_w,0.10007046,7.3201251,-1.6998354,9.383101239427944,-2.6048895663852587,-2.062976139427944,0.9050541663852587,60,60,1,Cell_1_GEIS_SOC100_scan1.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,100003.71,0.11350565,0.089973748,0.1321534445418778,-0.0026777756922240553,-0.018647794541877802,0.09265152369222406,0,0,2,Cell_1_GEIS_SOC100_scan2.csv,0
Cell_1_GEIS_SOC100_scan2,two_cpe_w,79433.273,0.11110282,0.067979008,0.13233630679373293,-0.0031664710673766265,-0.021233486793732922,0.07114547906737662,1,1,2,Cell_1_GEIS_SOC100_scan2.csv,0
Cell_1_GEIS_SOC100_scan2,two_cpe_w,63093.824,0.11568929,0.049193062,0.13254164344543068,-0.0037566845178217717,-0.01685235344543068,0.05294974651782178,2,2,2,Cell_1_GEIS_SOC100_scan2.csv,0
Cell_1_GEIS_SOC100_scan2,two_cpe_w,50122.477,0.11581337,0.032913886,0.1327721057103132,-0.004471140221362961,-0.0169587357103132,0.037385026221362964,3,3,2,Cell_1_GEIS_SOC100_scan2.csv,0
Cell_1_GEIS_SOC100_scan2,two_cpe_w,39814.059,0.1159054,0.018876668,0.13303109616947326,-0.005339357980272045,-0.01712569616947325,0.024216025980272046,4,4,2,Cell_1_GEIS_SOC100_scan2.csv,0
Cell_1_GEIS_SOC100_scan2,two_cpe_w,31621.139,0.12002842,0.008240647,0.1333223222019565,-0.006397665139397723,-0.013293902201956503,0.014638312139397723,5,5,2,Cell_1_GEIS_SOC100_scan2.csv,0
Cell_1_GEIS_SOC100_scan2,two_cpe_w,25116.91,0.12217385,-0.000618495,0.133649583925078,-0.007689646012455489,-0.011475733925078002,0.007071151012455489,6,6,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,19948.785,0.12484568,-0.007845121,0.13401788047095875,-0.009272159031917587,-0.00917220047095875,0.001427038031917587,7,7,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,15847.683,0.12690425,-0.016660692,0.13443211781025918,-0.011212263611149235,-0.007527867810259187,-0.005448428388850766,8,8,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,12590.93,0.13056768,-0.023734877,0.13489878380115192,-0.013596964437056719,-0.004331103801151925,-0.010137912562943283,9,9,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,10002.226,0.13438883,-0.028720794,0.13542585034970278,-0.016536986321508126,-0.0010370203497027941,-0.012183807678491875,10,10,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,7943.999,0.13887474,-0.036889341,0.13602273526061923,-0.020170663595171223,0.00285200473938077,-0.016718677404828776,11,11,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,6307.7339,0.14326593,-0.0444635,0.1367008661655602,-0.02467106297690786,0.006565063834439805,-0.019792437023092142,12,12,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,5011.604,0.14812203,-0.052850727,0.13747144132534164,-0.030231887989552786,0.010650588674658346,-0.022618839010447214,13,13,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,3981.2744,0.1552106,-0.061876334,0.1383546685552207,-0.03713427562579799,0.016855931444779315,-0.024742058374202007,14,14,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,3161.0117,0.15995863,-0.070029743,0.1393766435993335,-0.0457320666107186,0.020581986400666497,-0.024297676389281403,15,15,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,2510.8032,0.1654278,-0.083452724,0.14056587455805597,-0.05641006336526066,0.024861925441944044,-0.027042660634739348,16,16,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1995.6388,0.16970807,-0.096511543,0.14196564439341874,-0.06966606169639118,0.027742425606581245,-0.026845481303608823,17,17,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1585.5074,0.17474955,-0.11332253,0.14364788005783896,-0.08621406862799935,0.031101669942161042,-0.027108461372000653,18,18,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1258.7913,0.17986898,-0.13582122,0.1457137801626179,-0.10692465737392413,0.034155199837382105,-0.02889656262607586,19,19,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1000.3202,0.18687777,-0.16263388,0.14829303576191388,-0.1326786796581532,0.038584734238086116,-0.029955200341846816,20,20,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,794.23785,0.19250619,-0.1973408,0.15162587002317163,-0.16497061001944557,0.040880319976828366,-0.03237018998055444,21,21,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,631.00964,0.19996126,-0.23988588,0.15602850271324717,-0.20521558664096828,0.04393275728675283,-0.03467029335903171,22,22,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,501.44418,0.20907666,-0.29053512,0.16202029213902855,-0.2554407104476587,0.04705636786097145,-0.03509440955234128,23,23,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,398.08914,0.22002125,-0.35838556,0.17044860520532615,-0.31845618216502186,0.049572644794673854,-0.03992937783497813,24,24,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,316.31589,0.23505671,-0.44137338,0.18249613499779838,-0.39680740606110965,0.052560575002201626,-0.044565973938890335,25,25,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,251.04433,0.25580525,-0.54501402,0.20023143495639134,-0.4949364923649813,0.05557381504360864,-0.050077527635018715,26,26,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,199.55299,0.28397924,-0.67372108,0.22641955237976602,-0.6159634759195082,0.057559687620234,-0.0577576040804918,27,27,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,158.42841,0.32632256,-0.83171058,0.26596207728815946,-0.7662221118311828,0.060360482711840524,-0.06548846816881715,28,28,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,125.84567,0.39097866,-1.0283124,0.32553493104817127,-0.9497954764304152,0.0654437289518287,-0.07851692356958473,29,29,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,100.03201,0.48584867,-1.2599335,0.4150175786860271,-1.1707064087594825,0.07083109131397286,-0.08922709124051753,30,30,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,79.415512,0.62500346,-1.5356163,0.5494777039377827,-1.4329942343543074,0.07552575606221723,-0.10262206564569265,31,31,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,63.082298,0.82441562,-1.8483087,0.7465411915150056,-1.7316087573486691,0.07787442848499437,-0.11669994265133088,32,32,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,50.144421,1.1076159,-2.1857345,1.0264405490503186,-2.053514034253231,0.08117535094968154,-0.13222046574676893,33,33,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,39.808914,1.4886426,-2.5258837,1.410258758726575,-2.3756214350807663,0.07838384127342501,-0.15026226491923378,34,34,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,31.629555,1.9792951,-2.8215408,1.900780971494527,-2.6552982983949645,0.07851412850547312,-0.16624250160503573,35,35,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,25.104433,2.561595,-3.0283444,2.484913841409968,-2.848866941481433,0.076681158590032,-0.179477458518567,36,36,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,19.955299,3.1860867,-3.10624,3.1125783915086838,-2.9201829351309345,0.0735083084913164,-0.1860570648690656,37,37,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,15.857577,3.798615,-3.0569763,3.7305826867541665,-2.864703650237955,0.06803231324583336,-0.19227264976204506,38,38,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,12.600809,4.3499298,-2.9084015,4.288304000640912,-2.707360988646099,0.06162579935908763,-0.20104051135390089,39,39,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,10.003201,4.8217707,-2.7024951,4.7620500926490665,-2.4894596949311034,0.05972060735093354,-0.21303540506889673,40,40,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,7.9395323,5.2140045,-2.4734306,5.149862129610053,-2.251758146670388,0.06414237038994663,-0.22167245332961194,41,41,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,6.3105812,5.5316339,-2.2537479,5.464872937875901,-2.021946682969733,0.06676096212409899,-0.23180121703026701,42,42,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,5.0080128,5.7944932,-2.0462372,5.728678066712381,-1.807821179191406,0.0658151332876189,-0.23841602080859414,43,43,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,3.9778516,6.0149736,-1.8625046,5.950453597809302,-1.61335206463863,0.0645200021906982,-0.24915253536137016,44,44,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,3.1629555,6.1991286,-1.7033105,6.1366126514922525,-1.438167359772684,0.06251594850774733,-0.2651431402273159,45,45,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,2.5136747,6.353745,-1.567391,6.2920587831712975,-1.2826197321463506,0.061686216828702456,-0.28477126785364937,46,46,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1.99553,6.4839077,-1.4532478,6.421332628267564,-1.1496058013918016,0.06257507173243582,-0.3036419986081984,47,47,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1.5853286,6.5763025,-1.3617946,6.529631549884732,-1.0421955742463416,0.046670950115268006,-0.3195990257536585,48,48,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1.2596742,6.6490474,-1.2876971,6.623657636369057,-0.9593497455252018,0.02538976363094303,-0.3283473544747981,49,49,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,1.0000639,6.7000418,-1.2399242,6.7079322649943265,-0.8981365862799569,-0.00789046499432633,-0.34178761372004307,50,50,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.79363066,6.7318439,-1.2091293,6.7831477219502245,-0.8563862327965361,-0.051303821950224204,-0.35274306720346393,51,51,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.63090527,6.745934,-1.1990061,6.8473247821452015,-0.8343461269890639,-0.10139078214520136,-0.3646599730109362,52,52,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.50154078,6.7709355,-1.2144759,6.899495412180355,-0.8348803564559252,-0.12855991218035445,-0.3795955435440749,53,53,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.39774463,6.7765074,-1.2388198,6.939760012406305,-0.8641164936903831,-0.16325261240630518,-0.3747033063096168,54,54,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.3161931,6.7867332,-1.2803322,6.968577569039717,-0.9283606052496494,-0.1818443690397178,-0.35197159475035056,55,55,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.25122195,6.7895088,-1.3325591,6.988624863410584,-1.0355793034297707,-0.19911606341058352,-0.29697979657022944,56,56,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.19933917,6.7957172,-1.3887671,7.002166688362305,-1.1951956570135454,-0.20644948836230448,-0.19357144298645457,57,57,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.15860692,6.7815638,-1.44469,7.010971176500744,-1.4139609333574628,-0.2294073765007445,-0.030729066642537273,58,58,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.12593903,6.7141709,-1.4844356,7.016738452829086,-1.7088571637780943,-0.3025675528290863,0.2244215637780942,59,59,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_1_GEIS_SOC100_scan2,two_cpe_w,0.10007046,6.6169162,-1.5100591,7.020430941665545,-2.093145265227491,-0.40351474166554446,0.5830861652274908,60,60,2,Cell_1_GEIS_SOC100_scan2.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,100003.71,0.12157016,0.096670747,0.11949423118629592,-0.0018297754597309365,0.002075928813704081,0.09850052245973094,0,0,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,79433.273,0.11687878,0.076315127,0.11972064911357319,-0.0020541817004176895,-0.0028418691135731894,0.07836930870041768,1,1,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,63093.824,0.11661892,0.058280807,0.11997593505209715,-0.0023048573170038516,-0.003357015052097151,0.06058566431700385,2,2,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,50122.477,0.11533181,0.045731325,0.12026355040505439,-0.0025843498702357408,-0.004931740405054383,0.04831567487023575,3,3,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,39814.059,0.11561307,0.033966314,0.12058787656396039,-0.002895860552221116,-0.0049748065639603906,0.036862174552221114,4,4,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,31621.139,0.11720068,0.023437403,0.12095363126504624,-0.0032426095482285464,-0.0037529512650462393,0.026680012548228545,5,5,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,25116.91,0.11957126,0.018883789,0.12136555026057108,-0.0036274821316751213,-0.0017942902605710825,0.02251127113167512,6,6,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,19948.785,0.11725155,0.013895259,0.12182970228115375,-0.004054189377935519,-0.004578152281153755,0.01794944837793552,7,7,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,15847.683,0.11916773,0.0087475209,0.12235174422568655,-0.0045255613451795915,-0.0031840142256865517,0.01327308224517959,8,8,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,12590.93,0.12057089,0.0060291709,0.12293884849568197,-0.005045228715917188,-0.002367958495681971,0.011074399615917187,9,9,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,10002.226,0.11931104,0.00069316762,0.123599290910142,-0.005617088838179175,-0.004288250910142011,0.0063102564581791745,10,10,1,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan1,7943.999,0.12235168,-0.001895297,0.1243419505309435,-0.006244730369177425,-0.0019902705309435,0.004349433369177425,11,11,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,6307.7339,0.12271012,-0.0044024992,0.12517632520964242,-0.006931337722759384,-0.0024662052096424136,0.002528838522759384,12,12,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,5011.604,0.12483221,-0.0069751344,0.12610883224595948,-0.007676678534459715,-0.00127662224595948,0.0007015441344597152,13,13,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,3981.2744,0.12663744,-0.0073430906,0.1271525492067708,-0.008484913005227053,-0.0005151092067708085,0.001141822405227053,14,14,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,3161.0117,0.12964922,-0.0091257133,0.1283206981490545,-0.009358984695847238,0.0013285218509455077,0.00023327139584723884,15,15,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,2510.8032,0.12871495,-0.011201823,0.12961945698813235,-0.010295554771848119,-0.0009045069881323531,-0.0009062682281518811,16,16,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1995.6388,0.13085401,-0.010860024,0.1310574784277759,-0.011292571385693525,-0.00020346842777591023,0.00043254738569352587,17,17,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1585.5074,0.13342632,-0.012321899,0.13265170769935605,-0.012352927700141545,0.0007746123006439343,3.102870014154435e-05,18,18,1,Cell_2_GEIS_SOC70.csv,1
